,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,YEAR,MONTH,DOW,HOUR
121209183,2019-02-21 07:15:00,2019-02-21 07:45:00,1679.0,4.7,17031242400.0,17031320100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,3,7
121210114,2019-01-11 08:30:00,2019-01-11 08:45:00,334.0,1.2,17031630400.0,17031611500.0,0.0,0.0,2.55,2.55,True,5.0,2019,1,4,8
121211928,2019-02-04 08:45:00,2019-02-04 09:15:00,1679.0,4.0,17031242200.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
121212132,2019-01-17 08:45:00,2019-01-17 09:15:00,1499.0,4.7,17031063200.0,17031320400.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,8
121212811,2019-02-20 08:30:00,2019-02-20 08:30:00,183.0,0.6,17031580100.0,17031580501.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,2,8
121214593,2019-01-18 08:15:00,2019-01-18 08:30:00,1440.0,4.5,17031062600.0,17031281900.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,4,8
121215534,2019-02-20 07:30:00,2019-02-20 07:45:00,959.0,2.9,17031063302.0,17031081900.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,7
121216352,2019-02-26 08:00:00,2019-02-26 08:00:00,345.0,1.2,17031750400.0,17031750200.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,1,8
121218391,2019-02-06 08:00:00,2019-02-06 08:45:00,2160.0,4.2,17031080201.0,17031837800.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,8
121218758,2019-02-18 08:15:00,2019-02-18 08:30:00,1259.0,3.6,17031063200.0,17031839100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,0,8
121218796,2019-02-05 08:30:00,2019-02-05 08:45:00,1020.0,2.6,17031081402.0,17031841900.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,8
121218849,2019-02-12 07:30:00,2019-02-12 07:45:00,1020.0,3.2,17031242100.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,7
121220251,2019-02-05 07:45:00,2019-02-05 08:00:00,571.0,1.9,17031080201.0,17031839100.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,1,7
121220371,2019-02-28 08:15:00,2019-02-28 08:30:00,568.0,1.9,17031071500.0,17031081900.0,0.0,1.0,2.55,3.55,True,3.0,2019,2,3,8
121223802,2019-02-21 08:45:00,2019-02-21 09:00:00,1259.0,3.2,17031243200.0,17031081500.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
121224296,2019-02-07 07:45:00,2019-02-07 08:00:00,959.0,2.9,17031070102.0,17031081900.0,0.0,0.0,0.72,0.72,True,5.0,2019,2,3,7
121224624,2019-02-25 07:30:00,2019-02-25 07:45:00,430.0,1.2,17031241200.0,17031242900.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,0,7
